student_id,sleep_hours,stress_level,mental_health_rating,exercise_frequency,social_activity,exam_score,health_score,health_category
503,6.5,2.3,6.6,7,2,100,0.65,Medium
504,5.6,3.3,8.1,5,4,65,0.62,Medium
505,6.6,3.0,10.0,1,1,77,0.62,Medium
506,8.7,6.6,3.2,7,0,99,0.45,Medium
507,8.2,1.3,3.7,6,5,100,0.62,Medium
508,7.8,7.3,5.6,4,3,98,0.45,Medium
509,8.1,4.4,6.1,6,5,90,0.62,Medium
510,7.5,2.0,8.4,1,0,98,0.6,Medium
511,4.0,5.2,9.5,2,2,79,0.49,Medium
512,8.1,6.3,5.3,4,5,100,0.49,Medium
513,6.0,4.1,9.0,1,3,100,0.55,Medium
514,7.1,4.8,7.0,1,5,65,0.5,Medium
515,5.5,5.6,3.4,7,0,94,0.39,Medium
516,6.5,4.8,9.9,7,5,87,0.74,High
517,4.0,3.7,5.8,7,4,88,0.52,Medium
518,7.5,7.6,4.0,5,3,93,0.39,Medium
519,8.4,8.5,5.3,6,0,100,0.45,Medium
520,4.5,1.5,6.7,7,0,100,0.6,Medium
521,6.7,5.5,8.4,1,4,100,0.51,Medium
522,7.5,3.6,5.7,5,5,82,0.59,Medium
523,4.9,5.4,8.0,5,5,100,0.55,Medium
524,4.7,6.5,1.4,2,2,84,0.15,Low
525,8.0,3.8,3.1,3,0,95,0.41,Medium
526,5.7,4.3,7.9,4,5,92,0.57,Medium
527,7.3,4.1,8.6,1,0,76,0.55,Medium
528,6.2,4.7,8.4,4,2,100,0.58,Medium
529,8.2,4.7,5.7,4,0,79,0.52,Medium
530,7.4,4.8,8.1,7,0,85,0.65,Medium
531,5.1,1.0,7.7,4,5,99,0.64,Medium
532,8.1,4.0,5.7,3,1,100,0.52,Medium
533,6.5,2.2,7.5,6,4,100,0.68,High
534,8.1,1.1,9.0,5,0,100,0.77,High
535,8.2,2.3,6.8,3,2,96,0.62,Medium
536,6.3,8.3,5.7,2,4,87,0.34,Medium
537,7.9,5.3,10.0,1,1,95,0.6,Medium
538,8.5,2.9,7.2,5,4,93,0.69,High
539,4.0,3.2,7.4,7,3,100,0.59,Medium
540,5.0,2.8,8.0,1,5,100,0.53,Medium
541,5.3,7.9,9.2,3,4,84,0.48,Medium
542,6.6,1.0,8.1,7,5,97,0.77,High
543,6.4,9.5,4.8,3,5,76,0.31,Low
544,5.9,1.9,7.3,4,1,100,0.59,Medium
545,6.5,6.7,6.7,1,5,74,0.41,Medium
546,6.4,8.9,6.9,3,2,85,0.38,Medium
547,6.7,4.4,5.5,7,0,98,0.54,Medium
548,5.7,7.4,6.3,2,1,85,0.35,Medium
549,8.7,4.7,8.1,5,5,96,0.69,High
550,5.6,6.6,2.9,6,2,97,0.33,Low
551,7.0,2.4,6.4,0,3,75,0.5,Medium
552,5.4,5.8,6.9,2,4,98,0.43,Medium
553,4.3,4.1,1.3,5,1,70,0.27,Low
554,7.2,5.8,7.4,1,1,86,0.46,Medium
555,5.3,5.2,10.0,7,5,85,0.69,High
556,5.1,3.1,6.6,2,1,85,0.46,Medium
557,7.3,3.5,5.0,5,2,100,0.53,Medium
558,5.6,5.8,7.5,7,0,100,0.55,Medium
559,5.5,4.0,8.1,1,0,87,0.47,Medium
560,5.5,6.0,7.5,3,1,76,0.45,Medium
561,8.5,6.7,5.3,1,0,69,0.38,Medium
562,6.5,3.2,7.8,6,5,100,0.67,High
563,8.4,4.5,9.5,7,3,100,0.77,High
564,8.5,5.5,1.5,7,1,100,0.42,Medium
565,6.3,6.2,8.9,7,4,86,0.64,Medium
566,5.9,2.0,7.2,3,0,99,0.55,Medium
567,6.7,7.7,6.1,7,4,100,0.5,Medium
568,7.1,7.2,4.1,7,3,96,0.44,Medium
569,5.3,9.5,5.5,3,2,100,0.27,Low
570,8.5,4.8,6.8,0,0,100,0.47,Medium
571,5.7,7.0,6.9,6,3,64,0.49,Medium
572,8.7,3.4,6.8,1,2,100,0.56,Medium
573,5.4,1.6,3.3,3,1,99,0.4,Medium
574,7.4,6.5,5.7,1,4,100,0.4,Medium
575,6.7,4.6,4.3,0,5,100,0.36,Medium
576,5.4,4.4,6.7,3,3,100,0.47,Medium
577,4.7,8.5,8.0,2,3,69,0.37,Medium
578,5.6,2.6,7.0,0,3,95,0.47,Medium
579,9.0,8.4,5.8,2,2,100,0.41,Medium
580,9.0,1.0,8.0,3,3,74,0.74,High
581,6.8,1.0,7.3,3,2,94,0.63,Medium
582,7.4,4.7,8.0,0,3,94,0.51,Medium
583,7.9,4.6,7.4,0,5,98,0.52,Medium
584,6.5,8.6,5.9,7,2,98,0.45,Medium
585,6.3,5.4,6.4,1,5,71,0.43,Medium
586,7.3,4.1,5.5,7,3,83,0.59,Medium
587,4.3,5.6,7.9,5,2,65,0.49,Medium
588,7.1,4.4,10.0,4,0,90,0.66,Medium
589,7.4,4.4,5.6,7,2,100,0.58,Medium
590,8.4,1.0,4.1,6,5,100,0.65,Medium
591,4.2,6.9,5.6,7,3,100,0.42,Medium
592,7.0,6.8,4.9,3,5,98,0.4,Medium
593,8.5,4.4,3.2,5,3,96,0.48,Medium
594,7.2,6.7,9.7,2,0,90,0.54,Medium
595,7.2,6.3,4.8,6,3,100,0.48,Medium
596,4.0,3.9,8.8,1,0,73,0.46,Medium
597,5.2,5.2,7.0,0,0,91,0.36,Medium
598,7.9,6.7,4.7,3,4,87,0.42,Medium
599,7.2,3.4,7.3,2,3,95,0.56,Medium
600,8.5,4.3,5.9,2,0,100,0.5,Medium
601,6.8,5.0,7.3,1,4,73,0.49,Medium
602,5.9,7.8,6.6,2,4,91,0.38,Medium
603,7.3,2.8,5.8,1,0,95,0.47,Medium
604,5.1,5.9,8.9,5,5,100,0.57,Medium
605,7.1,5.2,8.8,0,3,100,0.52,Medium
606,7.2,4.5,5.0,4,2,91,0.48,Medium
607,8.4,8.1,8.1,4,5,58,0.56,Medium
608,6.9,4.7,10.0,2,3,100,0.62,Medium
609,7.4,5.6,7.5,2,0,68,0.49,Medium
610,6.2,8.7,4.5,4,3,100,0.32,Low
611,6.6,6.3,4.1,2,1,95,0.32,Low
612,8.2,5.3,8.2,6,5,93,0.69,High
613,6.3,6.5,8.0,7,2,100,0.58,Medium
614,7.4,2.3,8.0,2,1,76,0.61,Medium
615,6.7,3.1,5.1,2,3,86,0.46,Medium
616,9.4,2.9,8.4,5,0,100,0.74,High
617,10.1,6.7,8.1,2,3,63,0.59,Medium
618,6.4,8.0,8.5,2,3,82,0.45,Medium
619,9.6,6.4,7.3,2,5,74,0.57,Medium
620,5.7,2.3,9.0,7,3,84,0.73,High
621,7.9,5.8,5.2,5,4,100,0.51,Medium
622,5.9,5.7,9.9,3,1,88,0.57,Medium
623,4.4,5.7,10.0,2,2,97,0.51,Medium
624,8.5,4.2,6.7,4,4,96,0.61,Medium
625,7.4,4.3,7.1,7,0,93,0.63,Medium
626,4.9,3.2,7.5,2,3,87,0.5,Medium
627,6.9,7.6,7.2,5,4,100,0.51,Medium
628,6.0,3.9,3.9,7,2,99,0.48,Medium
629,7.3,7.5,2.7,4,3,54,0.31,Low
630,5.8,4.1,7.4,4,0,78,0.52,Medium
631,9.1,6.9,8.1,5,1,72,0.61,Medium
632,7.1,8.9,8.2,5,4,93,0.52,Medium
633,6.9,4.0,7.6,0,4,98,0.51,Medium
634,7.0,6.1,7.7,6,5,100,0.61,Medium
635,6.9,3.4,6.5,1,5,88,0.51,Medium
636,5.6,7.4,8.8,1,4,76,0.44,Medium
637,5.9,6.2,2.4,0,5,84,0.21,Low
638,7.7,4.2,9.6,3,0,100,0.65,Medium
639,4.0,6.9,6.8,1,4,71,0.32,Low
640,9.4,6.0,7.1,5,1,100,0.61,Medium
641,7.5,5.5,6.1,1,5,96,0.46,Medium
642,7.4,4.7,4.5,0,1,86,0.36,Medium
643,6.7,4.9,4.3,6,5,89,0.49,Medium
644,8.2,4.0,4.7,6,5,100,0.58,Medium
645,8.3,4.8,8.7,1,5,75,0.6,Medium
646,6.6,6.5,4.6,3,0,84,0.35,Medium
647,6.2,8.9,4.6,1,1,75,0.23,Low
648,7.8,3.7,4.7,4,2,99,0.51,Medium
649,6.6,4.8,5.9,3,3,88,0.47,Medium
650,6.6,5.1,5.8,1,4,62,0.42,Medium
651,6.6,4.4,4.4,7,5,69,0.53,Medium
652,6.9,5.6,5.6,5,1,100,0.48,Medium
653,7.3,6.3,9.4,1,0,100,0.52,Medium
654,9.7,5.2,5.6,5,3,100,0.59,Medium
655,7.9,2.0,9.7,2,1,79,0.7,High
656,7.1,6.4,7.1,2,0,95,0.44,Medium
657,6.8,4.1,6.7,0,0,100,0.43,Medium
658,8.0,7.2,3.5,4,2,88,0.37,Medium
659,5.4,3.5,5.0,5,1,84,0.46,Medium
660,7.7,5.9,6.0,0,0,100,0.38,Medium
661,8.4,1.4,4.1,0,1,89,0.46,Medium
662,7.6,5.8,10.0,4,2,97,0.65,Medium
663,10.1,8.0,2.5,6,2,94,0.42,Medium
664,7.4,7.2,6.2,2,1,65,0.4,Medium
665,6.0,3.8,6.5,7,1,98,0.58,Medium
666,7.7,5.2,9.3,5,0,98,0.65,Medium
667,8.8,4.7,7.8,7,4,100,0.72,High
668,7.8,2.0,5.2,3,4,95,0.57,Medium
669,5.9,3.7,7.5,2,5,92,0.53,Medium
670,5.3,2.8,7.9,5,1,96,0.6,Medium
671,6.6,3.2,6.1,6,2,79,0.59,Medium
672,9.2,2.6,8.9,0,0,85,0.64,Medium
673,6.3,7.4,4.9,2,5,100,0.34,Medium
674,8.2,5.9,10.0,1,1,73,0.59,Medium
675,5.1,2.9,10.0,0,4,97,0.57,Medium
676,4.4,2.7,5.3,6,0,97,0.48,Medium
677,8.2,7.3,6.0,2,1,91,0.42,Medium
678,5.1,4.1,6.2,6,0,100,0.5,Medium
679,7.6,4.1,6.6,3,3,63,0.55,Medium
680,8.3,7.4,5.9,2,4,96,0.44,Medium
681,9.1,4.6,8.2,2,1,98,0.61,Medium
682,5.4,6.8,4.1,5,1,96,0.34,Medium
683,9.0,2.6,6.4,6,1,88,0.68,High
684,5.8,5.4,5.2,7,2,86,0.49,Medium
685,6.6,7.6,9.1,7,1,94,0.6,Medium
686,4.2,4.5,7.6,1,1,93,0.41,Medium
687,7.0,5.4,8.6,2,4,96,0.56,Medium
688,7.2,2.0,5.2,7,3,96,0.63,Medium
689,9.3,7.6,8.7,7,1,100,0.67,High
690,8.7,5.4,4.6,0,0,70,0.37,Medium
691,5.5,4.8,3.0,4,1,100,0.33,Low
692,6.8,8.7,2.5,2,4,69,0.22,Low
693,6.9,6.0,7.4,5,0,98,0.53,Medium
694,6.0,6.6,3.0,0,1,100,0.2,Low
695,6.5,7.1,6.6,5,1,88,0.46,Medium
696,4.1,3.5,5.9,5,3,100,0.47,Medium
697,6.8,8.3,7.6,5,0,100,0.47,Medium
698,7.0,4.5,1.0,3,4,96,0.3,Low
699,4.2,2.6,4.8,7,0,80,0.48,Medium
700,6.0,5.4,4.3,2,5,56,0.36,Medium
701,7.5,4.3,9.1,6,2,100,0.7,High
702,6.9,5.4,6.9,7,5,98,0.61,Medium
703,8.1,1.0,8.7,5,5,89,0.8,High
704,6.8,4.9,6.6,3,3,88,0.5,Medium
705,5.2,4.4,7.2,0,3,98,0.42,Medium
706,5.9,4.3,6.5,6,3,100,0.56,Medium
707,5.1,5.5,5.6,0,0,59,0.3,Low
708,8.8,4.3,10.0,4,0,97,0.72,High
709,7.2,7.9,6.5,7,3,94,0.52,Medium
710,4.0,5.5,5.3,3,0,72,0.32,Low
711,5.7,5.8,6.6,2,4,65,0.43,Medium
712,7.7,4.5,5.3,0,3,82,0.42,Medium
713,7.6,5.6,3.9,7,4,100,0.5,Medium
714,7.5,2.7,8.4,0,3,100,0.59,Medium
715,7.3,4.9,8.1,6,0,88,0.62,Medium
716,6.9,5.3,5.4,1,4,73,0.41,Medium
717,5.1,6.1,7.2,0,1,64,0.35,Medium
718,8.3,6.5,6.1,0,3,98,0.41,Medium
719,7.4,4.4,6.5,5,0,99,0.55,Medium
720,6.9,5.6,5.1,0,5,100,0.37,Medium
721,7.3,9.3,3.1,3,1,77,0.24,Low
722,6.6,3.3,8.1,2,5,89,0.59,Medium
723,6.4,2.0,6.4,7,4,92,0.67,Medium
724,6.7,6.4,6.2,3,0,74,0.42,Medium
725,6.3,4.8,7.4,2,3,98,0.5,Medium
726,9.2,3.4,7.9,5,3,82,0.72,High
727,8.0,6.4,8.2,3,1,97,0.55,Medium
728,8.3,2.0,6.0,3,1,80,0.59,Medium
729,5.2,3.4,4.2,3,5,85,0.41,Medium
730,4.0,3.8,9.3,2,0,79,0.5,Medium
731,5.4,6.4,9.2,2,4,90,0.5,Medium
732,4.9,6.8,10.0,6,4,98,0.6,Medium
733,7.8,3.5,10.0,2,0,68,0.66,Medium
734,7.3,2.6,7.5,4,2,100,0.63,Medium
735,7.0,6.9,7.4,6,2,69,0.55,Medium
736,6.2,7.0,9.8,5,5,74,0.61,Medium
737,6.6,6.2,6.9,2,0,83,0.42,Medium
738,7.7,4.6,7.0,0,2,93,0.47,Medium
739,6.3,7.4,6.0,3,4,96,0.4,Medium
740,7.4,5.6,9.7,5,2,100,0.66,Medium
741,6.7,3.8,6.6,7,5,94,0.64,Medium
742,6.2,7.3,6.4,0,1,82,0.32,Low
743,5.3,3.7,8.0,1,1,93,0.48,Medium
744,6.0,2.4,6.9,3,4,95,0.57,Medium
745,6.4,2.3,10.0,4,1,100,0.7,High
746,7.4,7.8,2.9,7,4,99,0.4,Medium
747,4.0,3.0,6.8,6,4,96,0.55,Medium
748,6.6,4.2,4.6,1,4,91,0.4,Medium
749,7.3,6.7,4.8,6,0,87,0.44,Medium
750,5.9,6.5,8.0,5,4,87,0.54,Medium
751,6.5,3.0,5.9,0,0,99,0.42,Medium
752,7.8,6.7,8.9,1,0,61,0.5,Medium
753,4.0,6.0,7.2,1,4,75,0.37,Medium
754,8.1,5.4,5.5,4,0,100,0.49,Medium
755,8.6,3.8,6.9,6,3,86,0.67,High
756,8.8,7.6,3.2,4,0,69,0.35,Medium
757,6.0,4.4,8.7,1,1,88,0.51,Medium
758,7.2,5.2,8.8,4,3,100,0.62,Medium
759,6.9,5.4,7.0,7,4,69,0.61,Medium
760,7.4,7.2,8.1,3,3,83,0.52,Medium
761,8.1,6.6,6.7,4,3,100,0.52,Medium
762,6.6,4.0,6.9,5,0,100,0.56,Medium
763,8.0,5.7,4.4,2,0,93,0.38,Medium
764,8.0,5.9,9.9,5,2,80,0.68,High
765,8.9,6.5,6.9,3,5,96,0.55,Medium
766,7.8,7.3,6.1,4,2,96,0.46,Medium
767,6.9,6.9,10.0,0,5,83,0.53,Medium
768,6.7,5.3,5.7,0,0,97,0.36,Medium
769,6.3,4.2,7.1,2,3,99,0.5,Medium
770,10.2,5.6,9.7,2,4,100,0.7,High
771,8.1,4.0,7.5,0,5,100,0.55,Medium
772,7.4,4.6,7.9,2,3,100,0.56,Medium
773,4.7,1.7,6.2,7,5,71,0.62,Medium
774,7.6,3.0,9.2,2,1,100,0.64,Medium
775,6.3,4.3,4.8,1,5,66,0.4,Medium
776,7.3,4.8,5.5,5,1,90,0.51,Medium
777,6.9,7.1,7.5,0,1,100,0.39,Medium
778,8.7,8.9,10.0,2,2,90,0.55,Medium
779,7.8,5.8,8.5,4,4,100,0.62,Medium
780,8.5,4.3,5.3,2,5,96,0.51,Medium
781,5.2,10.0,3.5,1,1,70,0.12,Low
782,5.9,3.2,5.4,0,2,96,0.39,Medium
783,5.7,4.0,9.0,5,5,88,0.65,Medium
784,8.2,4.1,5.9,5,2,92,0.58,Medium
785,6.5,5.3,7.5,1,0,100,0.45,Medium
786,7.4,7.8,7.0,0,5,59,0.4,Medium
787,6.6,4.0,7.1,7,3,93,0.64,Medium
788,6.3,7.3,2.6,0,2,66,0.18,Low
789,6.3,10.0,8.9,3,5,86,0.45,Medium
790,6.8,6.5,7.1,0,5,100,0.42,Medium
791,5.9,6.6,4.2,5,0,80,0.35,Medium
792,6.1,3.7,5.3,6,4,95,0.54,Medium
793,8.7,4.1,8.3,7,4,94,0.76,High
794,7.0,6.2,6.9,5,5,90,0.55,Medium
795,8.7,5.5,8.2,5,1,100,0.64,Medium
796,9.7,2.9,4.2,2,2,92,0.52,Medium
797,5.9,6.4,7.0,2,5,57,0.44,Medium
798,6.9,3.8,5.4,7,3,87,0.58,Medium
799,4.8,6.2,9.2,4,0,67,0.51,Medium
800,9.3,5.1,6.5,4,3,99,0.6,Medium
801,8.9,3.3,7.8,5,4,95,0.72,High
802,9.3,5.6,6.1,0,5,90,0.49,Medium
803,5.3,2.0,4.8,4,2,91,0.48,Medium
804,7.3,3.2,9.2,2,5,100,0.66,Medium
805,8.7,5.4,2.0,2,5,95,0.36,Medium
806,6.4,7.0,8.2,1,0,65,0.42,Medium
807,6.5,8.8,2.7,6,5,63,0.32,Low
808,10.1,6.4,8.5,6,1,78,0.7,High
809,8.2,7.4,3.7,5,3,93,0.41,Medium
810,6.2,2.7,9.6,0,1,100,0.58,Medium
811,4.9,8.4,3.3,3,2,100,0.2,Low
812,6.8,2.7,5.4,2,1,99,0.48,Medium
813,6.0,4.3,6.9,5,5,100,0.57,Medium
814,7.2,4.5,6.6,7,4,91,0.63,Medium
815,6.1,2.4,6.5,1,5,100,0.51,Medium
816,5.2,5.1,7.5,4,3,92,0.5,Medium
817,6.5,3.3,9.0,5,2,100,0.67,High
818,5.8,6.4,4.8,5,5,92,0.42,Medium
819,9.0,7.1,5.3,2,2,59,0.43,Medium
820,4.5,3.9,7.4,5,4,89,0.54,Medium
821,5.9,1.0,8.1,1,1,100,0.58,Medium
822,7.7,3.5,4.7,6,4,91,0.57,Medium
823,8.1,2.5,7.5,7,0,100,0.72,High
824,5.4,3.6,9.7,2,3,84,0.59,Medium
825,4.6,5.3,10.0,1,5,72,0.52,Medium
826,4.0,6.8,7.7,0,4,94,0.34,Medium
827,4.3,5.3,4.9,3,3,99,0.34,Medium
828,5.9,2.3,8.1,1,1,98,0.54,Medium
829,7.4,8.1,5.7,5,3,98,0.44,Medium
830,7.6,4.6,6.2,2,3,62,0.5,Medium
831,8.2,3.6,8.0,2,2,100,0.61,Medium
832,7.0,1.0,3.3,4,2,95,0.5,Medium
833,7.3,8.6,5.2,2,3,91,0.33,Medium
834,8.1,2.4,4.7,3,5,93,0.55,Medium
835,5.2,8.3,5.4,6,4,65,0.39,Medium
836,6.1,5.0,5.7,7,2,91,0.53,Medium
837,5.3,8.3,5.1,2,1,100,0.26,Low
838,6.2,6.8,4.6,4,4,100,0.38,Medium
839,8.3,7.7,4.2,1,0,100,0.3,Low
840,4.2,6.9,2.9,5,2,79,0.26,Low
841,9.4,3.5,8.7,1,4,91,0.67,High
842,10.2,4.6,6.1,3,0,85,0.57,Medium
843,6.8,4.1,10.0,7,3,75,0.75,High
844,10.1,1.9,6.5,5,1,92,0.72,High
845,8.8,5.8,10.0,4,4,99,0.71,High
846,6.6,2.9,10.0,4,3,100,0.71,High
847,7.5,3.9,7.3,7,3,90,0.68,High
848,8.3,4.3,8.2,6,4,97,0.71,High
849,9.5,5.3,6.1,2,1,83,0.52,Medium
850,6.8,1.5,7.2,1,5,83,0.59,Medium
851,6.4,4.0,4.9,6,5,84,0.53,Medium
852,8.4,6.1,8.1,6,3,73,0.65,Medium
853,6.0,2.9,7.3,3,1,89,0.54,Medium
854,5.5,5.6,6.2,7,0,93,0.5,Medium
855,8.0,4.1,7.8,1,0,100,0.54,Medium
856,6.2,7.6,5.2,0,2,86,0.27,Low
857,4.6,7.0,10.0,1,1,76,0.44,Medium
858,7.4,1.2,7.6,0,1,94,0.58,Medium
859,4.5,4.1,8.0,5,1,59,0.54,Medium
860,7.6,4.9,6.7,7,1,81,0.61,Medium
861,9.2,8.1,5.8,1,3,91,0.41,Medium
862,6.8,5.2,7.6,6,4,99,0.61,Medium
863,6.6,8.3,4.0,3,5,97,0.31,Low
864,8.5,4.6,4.9,1,3,100,0.45,Medium
865,7.1,4.1,7.0,4,3,100,0.57,Medium
866,8.0,3.3,5.5,4,1,87,0.55,Medium
867,8.4,1.9,8.5,6,4,99,0.79,High
868,8.3,5.7,9.1,7,5,89,0.74,High
869,8.3,8.6,5.6,6,3,97,0.48,Medium
870,6.3,7.6,7.5,4,0,72,0.45,Medium
871,8.7,4.1,7.6,7,2,97,0.71,High
872,8.6,4.4,5.9,1,0,77,0.47,Medium
873,9.7,5.2,9.3,4,1,83,0.7,High
874,5.0,2.1,8.2,2,1,95,0.55,Medium
875,7.1,3.4,6.9,2,2,91,0.53,Medium
876,7.7,5.1,6.6,7,1,100,0.6,Medium
877,7.8,4.3,4.0,4,2,96,0.46,Medium
878,5.4,4.6,7.2,2,5,100,0.48,Medium
879,6.6,5.2,5.3,6,2,100,0.5,Medium
880,8.9,7.2,2.5,4,2,83,0.36,Medium
881,5.4,4.6,6.6,2,5,79,0.46,Medium
882,7.2,5.4,6.3,4,3,96,0.51,Medium
883,7.9,6.7,3.4,2,1,96,0.32,Low
884,7.4,3.9,6.4,0,5,92,0.48,Medium
885,5.2,4.2,7.9,0,5,90,0.47,Medium
886,9.4,4.9,7.2,7,0,100,0.68,High
887,6.7,4.6,7.2,7,0,91,0.6,Medium
888,7.3,7.9,7.1,2,3,95,0.43,Medium
889,8.9,7.4,5.9,5,3,98,0.52,Medium
890,10.8,6.3,5.8,2,1,95,0.52,Medium
891,6.2,9.0,6.4,5,4,99,0.42,Medium
892,6.3,5.7,7.5,2,0,77,0.45,Medium
893,7.5,5.7,10.0,6,2,97,0.7,High
894,7.7,3.4,5.0,7,0,100,0.58,Medium
895,4.2,6.5,8.0,7,3,97,0.53,Medium
896,6.2,2.9,6.6,7,1,99,0.62,Medium
897,4.0,3.6,6.3,6,0,85,0.48,Medium
898,6.9,4.2,7.1,0,2,99,0.46,Medium
899,7.5,4.6,7.0,2,0,83,0.5,Medium
900,7.6,8.5,4.9,1,4,100,0.32,Low
901,7.7,8.3,6.1,4,0,95,0.42,Medium
902,6.1,2.8,2.0,7,3,94,0.45,Medium
903,7.8,5.6,6.1,5,0,100,0.52,Medium
904,8.5,1.4,7.6,6,5,99,0.78,High
905,8.2,2.7,10.0,0,2,95,0.66,Medium
906,7.8,4.1,6.5,5,5,97,0.62,Medium
907,7.5,5.8,8.7,3,4,70,0.59,Medium
908,8.7,4.2,10.0,6,0,100,0.76,High
909,6.5,5.0,5.8,7,2,78,0.54,Medium
910,10.2,6.5,9.3,2,4,100,0.66,Medium
911,6.8,3.7,10.0,1,4,100,0.63,Medium
912,5.2,4.2,9.2,4,3,90,0.6,Medium
913,5.3,6.4,8.8,0,2,93,0.42,Medium
914,8.4,6.8,8.0,6,4,61,0.63,Medium
915,6.3,7.7,6.0,6,5,94,0.47,Medium
916,5.2,5.8,5.8,6,0,99,0.44,Medium
917,4.9,8.3,8.8,1,4,51,0.39,Medium
918,4.0,1.0,7.1,0,2,63,0.46,Medium
919,7.1,7.5,5.7,3,5,93,0.42,Medium
920,9.2,5.4,8.3,6,3,100,0.7,High
921,5.8,1.6,7.5,4,3,74,0.62,Medium
922,7.4,6.4,8.2,5,0,94,0.57,Medium
923,7.4,7.1,7.3,5,4,89,0.54,Medium
924,9.4,5.8,7.8,4,3,67,0.63,Medium
925,5.1,3.1,8.3,1,1,94,0.5,Medium
926,7.7,6.4,8.3,3,3,80,0.56,Medium
927,5.2,4.2,9.2,1,4,91,0.53,Medium
928,6.3,5.0,9.6,3,2,95,0.59,Medium
929,7.5,3.0,6.4,1,1,98,0.51,Medium
930,8.4,6.8,9.5,5,2,100,0.65,Medium
931,5.3,6.3,5.5,1,3,68,0.32,Low
932,8.2,4.6,9.0,4,4,99,0.68,High
933,6.5,3.4,2.8,1,0,96,0.31,Low
934,8.1,5.3,7.6,1,2,98,0.52,Medium
935,7.3,7.1,9.9,0,1,96,0.5,Medium
936,10.0,5.7,9.9,4,0,100,0.71,High
937,6.6,1.7,8.5,2,5,98,0.65,Medium
938,6.4,3.9,8.5,5,2,100,0.63,Medium
939,5.9,1.8,8.3,6,0,82,0.67,High
940,7.3,10.0,3.7,6,2,77,0.32,Low
941,9.6,5.3,2.9,7,2,60,0.52,Medium
942,6.4,2.4,6.8,7,5,100,0.68,High
943,6.7,5.9,7.8,2,2,95,0.49,Medium
944,6.8,5.0,5.7,1,2,99,0.41,Medium
945,5.6,4.6,7.9,6,5,67,0.61,Medium
946,4.1,1.9,8.1,7,2,90,0.65,Medium
947,4.5,1.0,5.3,4,4,100,0.52,Medium
948,5.8,5.1,3.9,5,2,74,0.4,Medium
949,9.4,5.5,7.3,6,4,89,0.68,High
950,8.1,4.1,5.8,2,2,97,0.5,Medium
951,7.3,4.3,8.6,4,1,78,0.62,Medium
952,5.0,6.4,6.0,2,1,64,0.34,Medium
953,7.4,1.9,9.7,2,1,81,0.69,High
954,8.4,6.0,8.0,2,4,96,0.56,Medium
955,7.7,7.9,1.4,0,3,67,0.17,Low
956,7.7,3.4,4.8,1,1,100,0.44,Medium
957,6.4,2.2,8.4,5,4,82,0.69,High
958,9.3,5.6,5.8,2,0,77,0.48,Medium
959,4.6,1.0,8.6,5,3,88,0.67,High
960,5.7,7.1,4.3,2,0,90,0.27,Low
961,6.4,4.2,4.8,4,5,100,0.48,Medium
962,9.3,4.4,8.1,6,4,97,0.73,High
963,6.7,7.2,7.3,7,4,79,0.57,Medium
964,5.8,5.8,7.2,6,4,76,0.55,Medium
965,7.2,2.3,7.7,0,1,98,0.54,Medium
966,6.9,4.2,6.5,7,3,100,0.62,Medium
967,9.5,2.4,10.0,2,3,100,0.77,High
968,7.3,6.5,5.8,3,0,91,0.42,Medium
969,5.1,1.0,5.3,2,3,99,0.48,Medium
970,9.1,8.1,5.6,3,4,100,0.45,Medium
971,6.4,8.1,3.1,6,4,95,0.34,Medium
972,5.6,6.3,7.6,7,5,86,0.58,Medium
973,6.2,6.7,7.6,4,3,88,0.5,Medium
974,5.9,7.4,7.0,3,1,95,0.4,Medium
975,5.0,3.1,9.6,4,1,89,0.62,Medium
976,7.2,2.0,6.4,2,2,83,0.56,Medium
977,7.2,3.3,6.5,5,2,100,0.59,Medium
978,8.3,5.0,10.0,4,4,100,0.71,High
979,8.9,4.7,6.6,7,5,100,0.69,High
980,4.8,9.9,6.8,0,2,74,0.23,Low
981,7.7,4.7,5.3,4,2,99,0.5,Medium
982,6.3,6.4,7.4,5,1,100,0.51,Medium
983,7.6,6.6,4.3,1,4,100,0.35,Medium
984,6.5,8.1,9.1,0,5,100,0.45,Medium
985,6.3,4.7,4.0,5,0,88,0.41,Medium
986,5.8,6.5,8.6,4,1,58,0.51,Medium
987,4.9,5.3,6.7,6,3,93,0.51,Medium
988,8.2,5.0,6.1,4,0,100,0.52,Medium
989,4.9,3.6,8.1,2,0,97,0.49,Medium
990,8.5,5.2,6.6,1,1,96,0.48,Medium
991,9.1,5.9,4.0,0,3,94,0.37,Medium
992,9.0,3.9,10.0,3,4,85,0.74,High
993,4.4,4.8,5.1,3,3,72,0.37,Medium
994,6.2,4.3,9.7,4,1,80,0.63,Medium
995,7.6,6.7,7.1,0,2,100,0.42,Medium
996,5.7,5.8,8.3,2,0,90,0.46,Medium
997,5.1,3.9,7.4,4,5,100,0.55,Medium
998,9.1,4.8,8.6,3,3,89,0.66,Medium
999,7.3,2.5,3.0,6,2,100,0.5,Medium
1000,5.6,5.6,5.2,3,4,99,0.4,Medium
1001,8.2,8.5,8.5,4,3,100,0.55,Medium
1002,6.1,5.3,6.5,3,0,98,0.44,Medium
1003,8.3,2.8,8.4,0,1,93,0.59,Medium
1004,8.3,4.4,4.6,3,5,97,0.5,Medium
1005,7.1,1.0,7.8,1,1,100,0.6,Medium
