student_id,diet_quality,exam_score,diet_category,food_suggestions
734,Good,100,Good,Good dietary habits
735,Poor,69,Poor,Improve diet quality
736,Fair,74,Fair,Good dietary habits
737,Good,83,Good,Good dietary habits
738,Good,93,Good,Good dietary habits
739,Fair,96,Fair,Good dietary habits
740,Fair,100,Fair,Good dietary habits
741,Good,94,Good,Good dietary habits
742,Poor,82,Poor,Improve diet quality
743,Good,93,Good,Good dietary habits
744,Good,95,Good,Good dietary habits
745,Good,100,Good,Good dietary habits
746,Good,99,Good,Good dietary habits
747,Poor,96,Poor,Improve diet quality
748,Good,91,Good,Good dietary habits
749,Poor,87,Poor,Improve diet quality
750,Good,87,Good,Good dietary habits
751,Good,99,Good,Good dietary habits
752,Good,61,Good,Good dietary habits
753,Poor,75,Poor,Improve diet quality
754,Fair,100,Fair,Good dietary habits
755,Good,86,Good,Good dietary habits
756,Fair,69,Fair,Good dietary habits
757,Fair,88,Fair,Good dietary habits
758,Fair,100,Fair,Good dietary habits
759,Fair,69,Fair,Good dietary habits
760,Good,83,Good,Good dietary habits
761,Poor,100,Poor,Improve diet quality
762,Fair,100,Fair,Good dietary habits
763,Poor,93,Poor,Improve diet quality
764,Fair,80,Fair,Good dietary habits
765,Good,96,Good,Good dietary habits
766,Good,96,Good,Good dietary habits
767,Fair,83,Fair,Good dietary habits
768,Fair,97,Fair,Good dietary habits
769,Fair,99,Fair,Good dietary habits
770,Poor,100,Poor,Improve diet quality
771,Poor,100,Poor,Improve diet quality
772,Good,100,Good,Good dietary habits
773,Good,71,Good,Good dietary habits
774,Fair,100,Fair,Good dietary habits
775,Good,66,Good,Good dietary habits
776,Poor,90,Poor,Improve diet quality
777,Good,100,Good,Good dietary habits
778,Poor,90,Poor,Improve diet quality
779,Good,100,Good,Good dietary habits
780,Good,96,Good,Good dietary habits
781,Good,70,Good,Good dietary habits
782,Fair,96,Fair,Good dietary habits
783,Fair,88,Fair,Good dietary habits
784,Good,92,Good,Good dietary habits
785,Fair,100,Fair,Good dietary habits
786,Good,59,Good,Good dietary habits
787,Good,93,Good,Good dietary habits
788,Good,66,Good,Good dietary habits
789,Poor,86,Poor,Improve diet quality
790,Fair,100,Fair,Good dietary habits
791,Good,80,Good,Good dietary habits
792,Poor,95,Poor,Improve diet quality
793,Poor,94,Poor,Improve diet quality
794,Good,90,Good,Good dietary habits
795,Good,100,Good,Good dietary habits
796,Good,92,Good,Good dietary habits
797,Fair,57,Fair,Good dietary habits
798,Poor,87,Poor,Improve diet quality
799,Good,67,Good,Good dietary habits
800,Good,99,Good,Good dietary habits
801,Fair,95,Fair,Good dietary habits
802,Good,90,Good,Good dietary habits
803,Fair,91,Fair,Good dietary habits
804,Poor,100,Poor,Improve diet quality
805,Fair,95,Fair,Good dietary habits
806,Good,65,Good,Good dietary habits
807,Poor,63,Poor,Improve diet quality
808,Good,78,Good,Good dietary habits
809,Good,93,Good,Good dietary habits
810,Good,100,Good,Good dietary habits
811,Fair,100,Fair,Good dietary habits
812,Good,99,Good,Good dietary habits
813,Good,100,Good,Good dietary habits
814,Fair,91,Fair,Good dietary habits
815,Poor,100,Poor,Improve diet quality
816,Fair,92,Fair,Good dietary habits
817,Fair,100,Fair,Good dietary habits
818,Good,92,Good,Good dietary habits
819,Poor,59,Poor,Improve diet quality
820,Good,89,Good,Good dietary habits
821,Good,100,Good,Good dietary habits
822,Good,91,Good,Good dietary habits
823,Fair,100,Fair,Good dietary habits
824,Good,84,Good,Good dietary habits
825,Good,72,Good,Good dietary habits
826,Poor,94,Poor,Improve diet quality
827,Good,99,Good,Good dietary habits
828,Good,98,Good,Good dietary habits
829,Fair,98,Fair,Good dietary habits
830,Fair,62,Fair,Good dietary habits
831,Good,100,Good,Good dietary habits
832,Poor,95,Poor,Improve diet quality
833,Good,91,Good,Good dietary habits
834,Good,93,Good,Good dietary habits
835,Fair,65,Fair,Good dietary habits
836,Good,91,Good,Good dietary habits
837,Poor,100,Poor,Improve diet quality
838,Fair,100,Fair,Good dietary habits
839,Good,100,Good,Good dietary habits
840,Fair,79,Fair,Good dietary habits
841,Fair,91,Fair,Good dietary habits
842,Fair,85,Fair,Good dietary habits
843,Fair,75,Fair,Good dietary habits
844,Fair,92,Fair,Good dietary habits
845,Fair,99,Fair,Good dietary habits
846,Fair,100,Fair,Good dietary habits
847,Good,90,Good,Good dietary habits
848,Poor,97,Poor,Improve diet quality
849,Fair,83,Fair,Good dietary habits
850,Good,83,Good,Good dietary habits
851,Fair,84,Fair,Good dietary habits
852,Good,73,Good,Good dietary habits
853,Fair,89,Fair,Good dietary habits
854,Fair,93,Fair,Good dietary habits
855,Fair,100,Fair,Good dietary habits
856,Fair,86,Fair,Good dietary habits
857,Good,76,Good,Good dietary habits
858,Good,94,Good,Good dietary habits
859,Poor,59,Poor,Improve diet quality
860,Good,81,Good,Good dietary habits
861,Good,91,Good,Good dietary habits
862,Poor,99,Poor,Improve diet quality
863,Poor,97,Poor,Improve diet quality
864,Poor,100,Poor,Improve diet quality
865,Poor,100,Poor,Improve diet quality
866,Poor,87,Poor,Improve diet quality
867,Good,99,Good,Good dietary habits
868,Good,89,Good,Good dietary habits
869,Fair,97,Fair,Good dietary habits
870,Good,72,Good,Good dietary habits
871,Good,97,Good,Good dietary habits
872,Good,77,Good,Good dietary habits
873,Good,83,Good,Good dietary habits
874,Fair,95,Fair,Good dietary habits
875,Fair,91,Fair,Good dietary habits
876,Poor,100,Poor,Improve diet quality
877,Good,96,Good,Good dietary habits
878,Fair,100,Fair,Good dietary habits
879,Good,100,Good,Good dietary habits
880,Fair,83,Fair,Good dietary habits
881,Good,79,Good,Good dietary habits
882,Good,96,Good,Good dietary habits
883,Poor,96,Poor,Improve diet quality
884,Good,92,Good,Good dietary habits
885,Fair,90,Fair,Good dietary habits
886,Poor,100,Poor,Improve diet quality
887,Good,91,Good,Good dietary habits
888,Fair,95,Fair,Good dietary habits
889,Good,98,Good,Good dietary habits
890,Fair,95,Fair,Good dietary habits
891,Good,99,Good,Good dietary habits
892,Good,77,Good,Good dietary habits
893,Good,97,Good,Good dietary habits
894,Fair,100,Fair,Good dietary habits
895,Fair,97,Fair,Good dietary habits
896,Good,99,Good,Good dietary habits
897,Fair,85,Fair,Good dietary habits
898,Good,99,Good,Good dietary habits
899,Fair,83,Fair,Good dietary habits
900,Good,100,Good,Good dietary habits
901,Fair,95,Fair,Good dietary habits
902,Good,94,Good,Good dietary habits
903,Good,100,Good,Good dietary habits
904,Good,99,Good,Good dietary habits
905,Good,95,Good,Good dietary habits
906,Poor,97,Poor,Improve diet quality
907,Fair,70,Fair,Good dietary habits
908,Good,100,Good,Good dietary habits
909,Good,78,Good,Good dietary habits
910,Good,100,Good,Good dietary habits
911,Good,100,Good,Good dietary habits
912,Good,90,Good,Good dietary habits
913,Fair,93,Fair,Good dietary habits
914,Good,61,Good,Good dietary habits
915,Good,94,Good,Good dietary habits
916,Good,99,Good,Good dietary habits
917,Fair,51,Fair,Good dietary habits
918,Fair,63,Fair,Good dietary habits
919,Poor,93,Poor,Improve diet quality
920,Good,100,Good,Good dietary habits
921,Poor,74,Poor,Improve diet quality
922,Good,94,Good,Good dietary habits
923,Fair,89,Fair,Good dietary habits
924,Good,67,Good,Good dietary habits
925,Fair,94,Fair,Good dietary habits
926,Good,80,Good,Good dietary habits
927,Poor,91,Poor,Improve diet quality
928,Good,95,Good,Good dietary habits
929,Fair,98,Fair,Good dietary habits
930,Good,100,Good,Good dietary habits
931,Fair,68,Fair,Good dietary habits
932,Fair,99,Fair,Good dietary habits
933,Good,96,Good,Good dietary habits
934,Fair,98,Fair,Good dietary habits
935,Good,96,Good,Good dietary habits
936,Fair,100,Fair,Good dietary habits
937,Fair,98,Fair,Good dietary habits
938,Good,100,Good,Good dietary habits
939,Good,82,Good,Good dietary habits
940,Poor,77,Poor,Improve diet quality
941,Fair,60,Fair,Good dietary habits
942,Poor,100,Poor,Improve diet quality
943,Good,95,Good,Good dietary habits
944,Fair,99,Fair,Good dietary habits
945,Good,67,Good,Good dietary habits
946,Fair,90,Fair,Good dietary habits
947,Fair,100,Fair,Good dietary habits
948,Good,74,Good,Good dietary habits
949,Fair,89,Fair,Good dietary habits
950,Good,97,Good,Good dietary habits
951,Good,78,Good,Good dietary habits
952,Good,64,Good,Good dietary habits
953,Poor,81,Poor,Improve diet quality
954,Good,96,Good,Good dietary habits
955,Fair,67,Fair,Good dietary habits
956,Fair,100,Fair,Good dietary habits
957,Good,82,Good,Good dietary habits
958,Fair,77,Fair,Good dietary habits
959,Fair,88,Fair,Good dietary habits
960,Good,90,Good,Good dietary habits
961,Fair,100,Fair,Good dietary habits
962,Good,97,Good,Good dietary habits
963,Good,79,Good,Good dietary habits
964,Poor,76,Poor,Improve diet quality
965,Good,98,Good,Good dietary habits
966,Fair,100,Fair,Good dietary habits
967,Good,100,Good,Good dietary habits
968,Poor,91,Poor,Improve diet quality
969,Fair,99,Fair,Good dietary habits
970,Good,100,Good,Good dietary habits
971,Poor,95,Poor,Improve diet quality
972,Good,86,Good,Good dietary habits
973,Good,88,Good,Good dietary habits
974,Good,95,Good,Good dietary habits
975,Good,89,Good,Good dietary habits
976,Poor,83,Poor,Improve diet quality
977,Good,100,Good,Good dietary habits
978,Fair,100,Fair,Good dietary habits
979,Good,100,Good,Good dietary habits
980,Good,74,Good,Good dietary habits
981,Good,99,Good,Good dietary habits
982,Fair,100,Fair,Good dietary habits
983,Good,100,Good,Good dietary habits
984,Good,100,Good,Good dietary habits
985,Good,88,Good,Good dietary habits
986,Fair,58,Fair,Good dietary habits
987,Good,93,Good,Good dietary habits
988,Good,100,Good,Good dietary habits
989,Good,97,Good,Good dietary habits
990,Fair,96,Fair,Good dietary habits
991,Poor,94,Poor,Improve diet quality
992,Fair,85,Fair,Good dietary habits
993,Fair,72,Fair,Good dietary habits
994,Good,80,Good,Good dietary habits
995,Fair,100,Fair,Good dietary habits
996,Good,90,Good,Good dietary habits
997,Good,100,Good,Good dietary habits
998,Good,89,Good,Good dietary habits
999,Good,100,Good,Good dietary habits
1000,Good,99,Good,Good dietary habits
1001,Fair,100,Fair,Good dietary habits
1002,Good,98,Good,Good dietary habits
1003,Good,93,Good,Good dietary habits
1004,Poor,97,Poor,Improve diet quality
1005,Good,100,Good,Good dietary habits
1006,Fair,84,Fair,Good dietary habits
1007,Good,98,Good,Good dietary habits
1008,Fair,75,Fair,Good dietary habits
1009,Fair,72,Fair,Good dietary habits
1010,Fair,94,Fair,Good dietary habits
1011,Good,88,Good,Good dietary habits
1012,Fair,93,Fair,Good dietary habits
1013,Good,95,Good,Good dietary habits
1014,Fair,73,Fair,Good dietary habits
1015,Good,96,Good,Good dietary habits
1016,Fair,86,Fair,Good dietary habits
1017,Good,97,Good,Good dietary habits
1018,Good,100,Good,Good dietary habits
1019,Good,90,Good,Good dietary habits
1020,Poor,100,Poor,Improve diet quality
1021,Poor,72,Poor,Improve diet quality
1022,Good,100,Good,Good dietary habits
1023,Fair,89,Fair,Good dietary habits
1024,Good,97,Good,Good dietary habits
1025,Good,97,Good,Good dietary habits
1026,Good,88,Good,Good dietary habits
1027,Poor,100,Poor,Improve diet quality
1028,Poor,92,Poor,Improve diet quality
1029,Good,83,Good,Good dietary habits
1030,Good,95,Good,Good dietary habits
1031,Poor,100,Poor,Improve diet quality
1032,Fair,100,Fair,Good dietary habits
1033,Fair,88,Fair,Good dietary habits
1034,Good,100,Good,Good dietary habits
1035,Good,88,Good,Good dietary habits
1036,Poor,75,Poor,Improve diet quality
1037,Fair,97,Fair,Good dietary habits
1038,Good,75,Good,Good dietary habits
1039,Fair,100,Fair,Good dietary habits
1040,Good,85,Good,Good dietary habits
1041,Good,97,Good,Good dietary habits
1042,Fair,100,Fair,Good dietary habits
1043,Fair,92,Fair,Good dietary habits
1044,Fair,99,Fair,Good dietary habits
1045,Good,100,Good,Good dietary habits
1046,Good,95,Good,Good dietary habits
1047,Fair,81,Fair,Good dietary habits
1048,Fair,95,Fair,Good dietary habits
1049,Fair,90,Fair,Good dietary habits
1050,Good,94,Good,Good dietary habits
1051,Poor,89,Poor,Improve diet quality
1052,Good,70,Good,Good dietary habits
1053,Good,100,Good,Good dietary habits
1054,Good,92,Good,Good dietary habits
1055,Fair,100,Fair,Good dietary habits
1056,Fair,91,Fair,Good dietary habits
1057,Poor,59,Poor,Improve diet quality
1058,Poor,70,Poor,Improve diet quality
1059,Fair,100,Fair,Good dietary habits
1060,Fair,94,Fair,Good dietary habits
1061,Good,93,Good,Good dietary habits
1062,Good,80,Good,Good dietary habits
1063,Fair,89,Fair,Good dietary habits
1064,Good,98,Good,Good dietary habits
1065,Fair,100,Fair,Good dietary habits
1066,Good,72,Good,Good dietary habits
1067,Good,100,Good,Good dietary habits
1068,Fair,100,Fair,Good dietary habits
1069,Poor,95,Poor,Improve diet quality
1070,Good,100,Good,Good dietary habits
1071,Poor,78,Poor,Improve diet quality
1072,Fair,86,Fair,Good dietary habits
1073,Good,98,Good,Good dietary habits
1074,Fair,69,Fair,Good dietary habits
1075,Good,96,Good,Good dietary habits
1076,Good,100,Good,Good dietary habits
1077,Good,99,Good,Good dietary habits
1078,Good,53,Good,Good dietary habits
1079,Good,88,Good,Good dietary habits
1080,Good,56,Good,Good dietary habits
1081,Fair,99,Fair,Good dietary habits
1082,Fair,98,Fair,Good dietary habits
1083,Good,100,Good,Good dietary habits
1084,Good,94,Good,Good dietary habits
1085,Good,100,Good,Good dietary habits
1086,Fair,82,Fair,Good dietary habits
1087,Good,82,Good,Good dietary habits
1088,Good,82,Good,Good dietary habits
1089,Fair,78,Fair,Good dietary habits
1090,Fair,100,Fair,Good dietary habits
1091,Poor,100,Poor,Improve diet quality
1092,Fair,100,Fair,Good dietary habits
1093,Fair,93,Fair,Good dietary habits
1094,Poor,67,Poor,Improve diet quality
1095,Good,84,Good,Good dietary habits
1096,Poor,98,Poor,Improve diet quality
1097,Fair,100,Fair,Good dietary habits
1098,Fair,99,Fair,Good dietary habits
1099,Poor,100,Poor,Improve diet quality
1100,Good,82,Good,Good dietary habits
1101,Good,64,Good,Good dietary habits
1102,Good,100,Good,Good dietary habits
1103,Poor,95,Poor,Improve diet quality
1104,Good,100,Good,Good dietary habits
1105,Good,99,Good,Good dietary habits
1106,Good,100,Good,Good dietary habits
1107,Good,100,Good,Good dietary habits
1108,Good,100,Good,Good dietary habits
1109,Good,92,Good,Good dietary habits
1110,Fair,89,Fair,Good dietary habits
1111,Poor,89,Poor,Improve diet quality
1112,Good,95,Good,Good dietary habits
1113,Good,70,Good,Good dietary habits
1114,Fair,86,Fair,Good dietary habits
1115,Poor,54,Poor,Improve diet quality
1116,Good,99,Good,Good dietary habits
1117,Fair,100,Fair,Good dietary habits
1118,Good,85,Good,Good dietary habits
1119,Good,100,Good,Good dietary habits
1120,Fair,94,Fair,Good dietary habits
1121,Good,80,Good,Good dietary habits
1122,Good,79,Good,Good dietary habits
1123,Fair,97,Fair,Good dietary habits
1124,Good,71,Good,Good dietary habits
1125,Fair,95,Fair,Good dietary habits
1126,Fair,100,Fair,Good dietary habits
1127,Good,83,Good,Good dietary habits
1128,Fair,83,Fair,Good dietary habits
1129,Good,100,Good,Good dietary habits
1130,Good,60,Good,Good dietary habits
1131,Good,68,Good,Good dietary habits
1132,Good,94,Good,Good dietary habits
1133,Fair,91,Fair,Good dietary habits
1134,Good,82,Good,Good dietary habits
1135,Poor,57,Poor,Improve diet quality
1136,Good,75,Good,Good dietary habits
1137,Good,76,Good,Good dietary habits
1138,Good,93,Good,Good dietary habits
1139,Fair,93,Fair,Good dietary habits
1140,Poor,80,Poor,Improve diet quality
1141,Poor,89,Poor,Improve diet quality
1142,Good,96,Good,Good dietary habits
1143,Poor,96,Poor,Improve diet quality
1144,Good,47,Good,Good dietary habits
1145,Poor,74,Poor,Improve diet quality
1146,Fair,96,Fair,Good dietary habits
1147,Good,84,Good,Good dietary habits
1148,Poor,100,Poor,Improve diet quality
1149,Fair,98,Fair,Good dietary habits
1150,Fair,65,Fair,Good dietary habits
1151,Good,100,Good,Good dietary habits
1152,Poor,96,Poor,Improve diet quality
1153,Good,100,Good,Good dietary habits
1154,Good,90,Good,Good dietary habits
1155,Good,100,Good,Good dietary habits
1156,Poor,97,Poor,Improve diet quality
1157,Fair,89,Fair,Good dietary habits
1158,Good,88,Good,Good dietary habits
1159,Good,96,Good,Good dietary habits
1160,Good,94,Good,Good dietary habits
1161,Good,98,Good,Good dietary habits
1162,Fair,92,Fair,Good dietary habits
1163,Fair,98,Fair,Good dietary habits
1164,Good,79,Good,Good dietary habits
1165,Good,93,Good,Good dietary habits
1166,Fair,67,Fair,Good dietary habits
1167,Poor,60,Poor,Improve diet quality
1168,Good,72,Good,Good dietary habits
